season,match_date,team,opponent,gf,ga,FTR,home,goal_diff,points,match_n,trainer_id,manager_name,event_time,change_index,manager_out,fire_date,post,match_week_monday,prev_week_monday,exp_lag1,nationality,age_at_appointment
2018-2019,2018-12-22,Ankaragucu,Goztep,0.0,3.0,A,1,-3.0,0,17,30871,Bayram Bektaş,0.0,53,İsmail Kartal,2018-12-15,1.0,2018-12-17,2018-12-10,,Türkiye,44.9
2018-2019,2019-01-19,Ankaragucu,Galatasaray,0.0,6.0,H,0,-6.0,0,18,27861,Mustafa Kaplan,1.0,53,İsmail Kartal,2018-12-15,1.0,2019-01-14,2019-01-07,,Türkiye,
2018-2019,2019-01-28,Ankaragucu,Alanyaspor,0.0,2.0,A,1,-2.0,0,19,27861,Mustafa Kaplan,2.0,53,İsmail Kartal,2018-12-15,1.0,2019-01-28,2019-01-21,,Türkiye,
2018-2019,2019-02-02,Ankaragucu,Trabzonspor,0.0,1.0,H,0,-1.0,0,20,27861,Mustafa Kaplan,3.0,53,İsmail Kartal,2018-12-15,1.0,2019-01-28,2019-01-21,,Türkiye,
2018-2019,2019-02-11,Ankaragucu,Kasimpasa,3.0,0.0,H,1,3.0,3,21,27861,Mustafa Kaplan,4.0,53,İsmail Kartal,2018-12-15,1.0,2019-02-11,2019-02-04,,Türkiye,
2018-2019,2019-02-16,Ankaragucu,Akhisar Belediyespor,0.0,0.0,D,0,0.0,1,22,27861,Mustafa Kaplan,5.0,53,İsmail Kartal,2018-12-15,1.0,2019-02-11,2019-02-04,,Türkiye,
2018-2019,2019-02-24,Ankaragucu,Erzurum BB,2.0,1.0,H,1,1.0,3,23,27861,Mustafa Kaplan,6.0,53,İsmail Kartal,2018-12-15,1.0,2019-02-18,2019-02-11,,Türkiye,
2018-2019,2019-03-01,Ankaragucu,Antalyaspor,4.0,2.0,A,0,2.0,3,24,27861,Mustafa Kaplan,7.0,53,İsmail Kartal,2018-12-15,1.0,2019-02-25,2019-02-18,,Türkiye,
2018-2019,2019-03-09,Ankaragucu,Bursaspor,0.0,0.0,D,1,0.0,1,25,27861,Mustafa Kaplan,8.0,53,İsmail Kartal,2018-12-15,1.0,2019-03-04,2019-02-25,,Türkiye,
2018-2019,2019-03-17,Ankaragucu,Yeni Malatyaspor,1.0,3.0,H,0,-2.0,0,26,27861,Mustafa Kaplan,9.0,53,İsmail Kartal,2018-12-15,1.0,2019-03-11,2019-03-04,,Türkiye,
2018-2019,2019-04-07,Ankaragucu,Fenerbahce,1.0,1.0,D,1,0.0,1,27,27861,Mustafa Kaplan,10.0,53,İsmail Kartal,2018-12-15,1.0,2019-04-01,2019-03-25,,Türkiye,
2019-2020,2019-08-18,Ankaragucu,Konyaspor,0.0,0.0,D,0,0.0,1,1,38129,Aykan Atik,-3.0,51,Aykan Atik,2019-09-03,0.0,2019-08-12,2019-08-05,,Türkiye,47.6
2019-2020,2019-08-24,Ankaragucu,Kayserispor,1.0,1.0,D,1,0.0,1,2,38129,Aykan Atik,-2.0,51,Aykan Atik,2019-09-03,0.0,2019-08-19,2019-08-12,,Türkiye,47.6
2019-2020,2019-08-30,Ankaragucu,Kasimpasa,1.0,0.0,A,0,1.0,3,3,38129,Aykan Atik,-1.0,51,Aykan Atik,2019-09-03,0.0,2019-08-26,2019-08-19,,Türkiye,47.6
2019-2020,2019-09-15,Ankaragucu,Yeni Malatyaspor,0.0,4.0,A,1,-4.0,0,4,5199,Metin Diyadin,0.0,51,Aykan Atik,2019-09-03,1.0,2019-09-09,2019-09-02,,Türkiye,
2019-2020,2019-09-21,Ankaragucu,Fenerbahce,1.0,2.0,H,0,-1.0,0,5,5199,Metin Diyadin,1.0,51,Aykan Atik,2019-09-03,1.0,2019-09-16,2019-09-09,,Türkiye,
2019-2020,2019-09-29,Ankaragucu,Genclerbirligi,2.0,1.0,H,1,1.0,3,6,5199,Metin Diyadin,2.0,51,Aykan Atik,2019-09-03,1.0,2019-09-23,2019-09-16,,Türkiye,
2019-2020,2019-10-06,Ankaragucu,Sivasspor,1.0,3.0,H,0,-2.0,0,7,5199,Metin Diyadin,3.0,51,Aykan Atik,2019-09-03,1.0,2019-09-30,2019-09-23,,Türkiye,
2019-2020,2019-10-19,Ankaragucu,Besiktas,0.0,0.0,D,1,0.0,1,8,5199,Metin Diyadin,4.0,51,Aykan Atik,2019-09-03,1.0,2019-10-14,2019-10-07,,Türkiye,
2019-2020,2019-10-25,Ankaragucu,Rizespor,0.0,2.0,H,0,-2.0,0,9,5199,Metin Diyadin,5.0,51,Aykan Atik,2019-09-03,1.0,2019-10-21,2019-10-14,,Türkiye,
2019-2020,2019-11-04,Ankaragucu,Gaziantep,1.0,2.0,A,1,-1.0,0,10,5199,Metin Diyadin,6.0,51,Aykan Atik,2019-09-03,1.0,2019-11-04,2019-10-28,,Türkiye,
2019-2020,2019-11-10,Ankaragucu,Buyuksehyr,1.0,2.0,H,0,-1.0,0,11,5199,Metin Diyadin,7.0,51,Aykan Atik,2019-09-03,1.0,2019-11-04,2019-10-28,,Türkiye,
2019-2020,2019-11-23,Ankaragucu,Trabzonspor,0.0,3.0,A,1,-3.0,0,12,27861,Mustafa Kaplan,8.0,51,Aykan Atik,2019-09-03,1.0,2019-11-18,2019-11-11,,Türkiye,
2019-2020,2019-11-30,Ankaragucu,Alanyaspor,0.0,5.0,H,0,-5.0,0,13,27861,Mustafa Kaplan,9.0,51,Aykan Atik,2019-09-03,1.0,2019-11-25,2019-11-18,,Türkiye,
2019-2020,2019-12-07,Ankaragucu,Goztep,1.0,3.0,A,1,-2.0,0,14,27861,Mustafa Kaplan,10.0,51,Aykan Atik,2019-09-03,1.0,2019-12-02,2019-11-25,,Türkiye,
2020-2021,2020-09-13,Ankaragucu,Erzurum BB,1.0,2.0,A,1,-1.0,0,1,2043,Fuat Çapa,-7.0,47,Fuat Çapa,2020-11-25,0.0,2020-09-07,2020-08-31,,Türkiye,52.1
2020-2021,2020-09-27,Ankaragucu,Sivasspor,0.0,0.0,D,0,0.0,1,2,2043,Fuat Çapa,-6.0,47,Fuat Çapa,2020-11-25,0.0,2020-09-21,2020-09-14,,Türkiye,52.1
2020-2021,2020-10-02,Ankaragucu,Kayserispor,0.0,1.0,A,1,-1.0,0,3,2043,Fuat Çapa,-5.0,47,Fuat Çapa,2020-11-25,0.0,2020-09-28,2020-09-21,,Türkiye,52.1
2020-2021,2020-10-17,Ankaragucu,Rizespor,3.0,5.0,H,0,-2.0,0,4,2043,Fuat Çapa,-4.0,47,Fuat Çapa,2020-11-25,0.0,2020-10-12,2020-10-05,,Türkiye,52.1
2020-2021,2020-10-31,Ankaragucu,Galatasaray,0.0,1.0,H,0,-1.0,0,5,2043,Fuat Çapa,-3.0,47,Fuat Çapa,2020-11-25,0.0,2020-10-26,2020-10-19,,Türkiye,52.1
2020-2021,2020-11-08,Ankaragucu,Karagumruk,2.0,2.0,D,1,0.0,1,6,2043,Fuat Çapa,-2.0,47,Fuat Çapa,2020-11-25,0.0,2020-11-02,2020-10-26,,Türkiye,52.1
2020-2021,2020-11-22,Ankaragucu,Goztep,1.0,3.0,H,0,-2.0,0,7,2043,Fuat Çapa,-1.0,47,Fuat Çapa,2020-11-25,0.0,2020-11-16,2020-11-09,,Türkiye,52.1
2020-2021,2020-11-27,Ankaragucu,Trabzonspor,0.0,1.0,A,1,-1.0,0,8,63323,Mustafa Dalcı,0.0,47,Fuat Çapa,2020-11-25,1.0,2020-11-23,2020-11-16,,Türkiye,51.4
2020-2021,2020-12-06,Ankaragucu,Antalyaspor,0.0,1.0,H,0,-1.0,0,9,63323,Mustafa Dalcı,1.0,47,Fuat Çapa,2020-11-25,1.0,2020-11-30,2020-11-23,,Türkiye,51.4
2020-2021,2020-12-12,Ankaragucu,Konyaspor,4.0,3.0,H,1,1.0,3,10,63323,Mustafa Dalcı,2.0,47,Fuat Çapa,2020-11-25,1.0,2020-12-07,2020-11-30,,Türkiye,51.4
2020-2021,2020-12-15,Ankaragucu,Hatayspor,2.0,0.0,H,1,2.0,3,11,63323,Mustafa Dalcı,3.0,47,Fuat Çapa,2020-11-25,1.0,2020-12-14,2020-12-07,,Türkiye,51.4
2020-2021,2020-12-20,Ankaragucu,Genclerbirligi,1.0,1.0,D,0,0.0,1,12,63323,Mustafa Dalcı,4.0,47,Fuat Çapa,2020-11-25,1.0,2020-12-14,2020-12-07,,Türkiye,51.4
2020-2021,2020-12-24,Ankaragucu,Besiktas,0.0,1.0,A,1,-1.0,0,13,63323,Mustafa Dalcı,5.0,47,Fuat Çapa,2020-11-25,1.0,2020-12-21,2020-12-14,,Türkiye,51.4
2020-2021,2020-12-27,Ankaragucu,Denizlispor,2.0,1.0,A,0,1.0,3,14,63323,Mustafa Dalcı,6.0,47,Fuat Çapa,2020-11-25,1.0,2020-12-21,2020-12-14,,Türkiye,51.4
2020-2021,2021-01-02,Ankaragucu,Yeni Malatyaspor,3.0,1.0,H,1,2.0,3,15,63323,Mustafa Dalcı,7.0,47,Fuat Çapa,2020-11-25,1.0,2020-12-28,2020-12-21,,Türkiye,51.4
2020-2021,2021-01-05,Ankaragucu,Gaziantep,0.0,2.0,H,0,-2.0,0,16,63323,Mustafa Dalcı,8.0,47,Fuat Çapa,2020-11-25,1.0,2021-01-04,2020-12-28,,Türkiye,51.4
2020-2021,2021-01-10,Ankaragucu,Buyuksehyr,1.0,2.0,A,1,-1.0,0,17,63323,Mustafa Dalcı,9.0,47,Fuat Çapa,2020-11-25,1.0,2021-01-04,2020-12-28,,Türkiye,51.4
2020-2021,2021-01-18,Ankaragucu,Fenerbahce,1.0,3.0,H,0,-2.0,0,18,63323,Mustafa Dalcı,10.0,47,Fuat Çapa,2020-11-25,1.0,2021-01-18,2021-01-11,,Türkiye,51.4
2022-2023,2022-08-08,Ankaragucu,Konyaspor,0.0,0.0,D,1,0.0,1,1,63323,Mustafa Dalcı,-3.0,44,Mustafa Dalcı,2022-08-27,0.0,2022-08-08,2022-08-01,,Türkiye,51.4
2022-2023,2022-08-14,Ankaragucu,Gaziantep,0.0,1.0,H,0,-1.0,0,2,63323,Mustafa Dalcı,-2.0,44,Mustafa Dalcı,2022-08-27,0.0,2022-08-08,2022-08-01,,Türkiye,51.4
2022-2023,2022-08-27,Ankaragucu,Karagumruk,1.0,4.0,H,0,-3.0,0,3,63323,Mustafa Dalcı,-1.0,44,Mustafa Dalcı,2022-08-27,0.0,2022-08-22,2022-08-15,,Türkiye,51.4
2022-2023,2022-09-04,Ankaragucu,Besiktas,2.0,3.0,A,1,-1.0,0,4,41081,Ömer Erdoğan,0.0,44,Mustafa Dalcı,2022-08-27,1.0,2022-08-29,2022-08-22,,Türkiye,46.0
2022-2023,2022-09-09,Ankaragucu,Alanyaspor,1.0,2.0,H,0,-1.0,0,5,41081,Ömer Erdoğan,1.0,44,Mustafa Dalcı,2022-08-27,1.0,2022-09-05,2022-08-29,,Türkiye,46.0
2022-2023,2022-09-18,Ankaragucu,Sivasspor,2.0,1.0,H,1,1.0,3,6,41081,Ömer Erdoğan,2.0,44,Mustafa Dalcı,2022-08-27,1.0,2022-09-12,2022-09-05,,Türkiye,46.0
2022-2023,2022-10-01,Ankaragucu,Buyuksehyr,1.0,2.0,A,1,-1.0,0,7,41081,Ömer Erdoğan,3.0,44,Mustafa Dalcı,2022-08-27,1.0,2022-09-26,2022-09-19,,Türkiye,46.0
2022-2023,2022-10-08,Ankaragucu,Istanbulspor,2.0,1.0,A,0,1.0,3,8,41081,Ömer Erdoğan,4.0,44,Mustafa Dalcı,2022-08-27,1.0,2022-10-03,2022-09-26,,Türkiye,46.0
2022-2023,2022-10-17,Ankaragucu,Fenerbahce,0.0,3.0,A,1,-3.0,0,9,41081,Ömer Erdoğan,5.0,44,Mustafa Dalcı,2022-08-27,1.0,2022-10-17,2022-10-10,,Türkiye,46.0
2022-2023,2022-10-24,Ankaragucu,Giresunspor,1.0,1.0,D,0,0.0,1,10,41081,Ömer Erdoğan,6.0,44,Mustafa Dalcı,2022-08-27,1.0,2022-10-24,2022-10-17,,Türkiye,46.0
2022-2023,2022-10-30,Ankaragucu,Hatayspor,4.0,1.0,H,1,3.0,3,11,41081,Ömer Erdoğan,7.0,44,Mustafa Dalcı,2022-08-27,1.0,2022-10-24,2022-10-17,,Türkiye,46.0
2022-2023,2022-11-04,Ankaragucu,Kasimpasa,1.0,1.0,D,0,0.0,1,12,41081,Ömer Erdoğan,8.0,44,Mustafa Dalcı,2022-08-27,1.0,2022-10-31,2022-10-24,,Türkiye,46.0
2022-2023,2022-11-11,Ankaragucu,Trabzonspor,1.0,1.0,D,1,0.0,1,13,41081,Ömer Erdoğan,9.0,44,Mustafa Dalcı,2022-08-27,1.0,2022-11-07,2022-10-31,,Türkiye,46.0
2022-2023,2022-12-23,Ankaragucu,Antalyaspor,2.0,0.0,A,0,2.0,3,14,41081,Ömer Erdoğan,10.0,44,Mustafa Dalcı,2022-08-27,1.0,2022-12-19,2022-12-12,,Türkiye,46.0
2023-2024,2023-08-12,Ankaragucu,Kasimpasa,2.0,3.0,H,0,-1.0,0,1,5006,Tolunay Kafkas,-7.0,41,Tolunay Kafkas,2023-10-02,0.0,2023-08-07,2023-07-31,,Türkiye,48.4
2023-2024,2023-08-21,Ankaragucu,Ad. Demirspor,1.0,1.0,D,1,0.0,1,2,5006,Tolunay Kafkas,-6.0,41,Tolunay Kafkas,2023-10-02,0.0,2023-08-21,2023-08-14,,Türkiye,48.4
2023-2024,2023-08-27,Ankaragucu,Karagumruk,1.0,1.0,D,0,0.0,1,3,5006,Tolunay Kafkas,-5.0,41,Tolunay Kafkas,2023-10-02,0.0,2023-08-21,2023-08-14,,Türkiye,48.4
2023-2024,2023-09-03,Ankaragucu,Fenerbahce,0.0,1.0,A,1,-1.0,0,4,5006,Tolunay Kafkas,-4.0,41,Tolunay Kafkas,2023-10-02,0.0,2023-08-28,2023-08-21,,Türkiye,48.4
2023-2024,2023-09-18,Ankaragucu,Sivasspor,3.0,1.0,A,0,2.0,3,5,5006,Tolunay Kafkas,-3.0,41,Tolunay Kafkas,2023-10-02,0.0,2023-09-18,2023-09-11,,Türkiye,48.4
2023-2024,2023-09-24,Ankaragucu,Konyaspor,1.0,1.0,D,1,0.0,1,6,5006,Tolunay Kafkas,-2.0,41,Tolunay Kafkas,2023-10-02,0.0,2023-09-18,2023-09-11,,Türkiye,48.4
2023-2024,2023-09-30,Ankaragucu,Galatasaray,1.0,2.0,H,0,-1.0,0,7,5006,Tolunay Kafkas,-1.0,41,Tolunay Kafkas,2023-10-02,0.0,2023-09-25,2023-09-18,,Türkiye,48.4
2023-2024,2023-10-07,Ankaragucu,Kayserispor,3.0,0.0,H,1,3.0,3,8,82796,Emre Belözoğlu,0.0,41,Tolunay Kafkas,2023-10-02,1.0,2023-10-02,2023-09-25,,Türkiye,43.1
2023-2024,2023-10-22,Ankaragucu,Istanbulspor,1.0,2.0,H,0,-1.0,0,9,82796,Emre Belözoğlu,1.0,41,Tolunay Kafkas,2023-10-02,1.0,2023-10-16,2023-10-09,,Türkiye,43.1
2023-2024,2023-10-29,Ankaragucu,Samsunspor,2.0,0.0,H,1,2.0,3,10,82796,Emre Belözoğlu,2.0,41,Tolunay Kafkas,2023-10-02,1.0,2023-10-23,2023-10-16,,Türkiye,43.1
2023-2024,2023-11-05,Ankaragucu,Buyuksehyr,3.0,3.0,D,0,0.0,1,11,82796,Emre Belözoğlu,3.0,41,Tolunay Kafkas,2023-10-02,1.0,2023-10-30,2023-10-23,,Türkiye,43.1
2023-2024,2023-11-10,Ankaragucu,Antalyaspor,0.0,4.0,A,1,-4.0,0,12,82796,Emre Belözoğlu,4.0,41,Tolunay Kafkas,2023-10-02,1.0,2023-11-06,2023-10-30,,Türkiye,43.1
2023-2024,2023-11-25,Ankaragucu,Gaziantep,1.0,0.0,A,0,1.0,3,13,82796,Emre Belözoğlu,5.0,41,Tolunay Kafkas,2023-10-02,1.0,2023-11-20,2023-11-13,,Türkiye,43.1
2023-2024,2023-12-03,Ankaragucu,Besiktas,1.0,1.0,D,1,0.0,1,14,82796,Emre Belözoğlu,6.0,41,Tolunay Kafkas,2023-10-02,1.0,2023-11-27,2023-11-20,,Türkiye,43.1
2023-2024,2023-12-11,Ankaragucu,Rizespor,1.0,1.0,D,1,0.0,1,15,82796,Emre Belözoğlu,7.0,41,Tolunay Kafkas,2023-10-02,1.0,2023-12-11,2023-12-04,,Türkiye,43.1
2023-2024,2023-12-21,Ankaragucu,Hatayspor,0.0,0.0,D,1,0.0,1,16,82796,Emre Belözoğlu,8.0,41,Tolunay Kafkas,2023-10-02,1.0,2023-12-18,2023-12-11,,Türkiye,43.1
2023-2024,2023-12-25,Ankaragucu,Pendikspor,1.0,1.0,D,0,0.0,1,17,82796,Emre Belözoğlu,9.0,41,Tolunay Kafkas,2023-10-02,1.0,2023-12-25,2023-12-18,,Türkiye,43.1
2023-2024,2024-01-06,Ankaragucu,Trabzonspor,0.0,1.0,A,1,-1.0,0,18,82796,Emre Belözoğlu,10.0,41,Tolunay Kafkas,2023-10-02,1.0,2024-01-01,2023-12-25,,Türkiye,43.1
2005-2006,2005-08-21,Ankaraspor,Diyarbakirspor,2.0,1.0,A,0,1.0,3,3,2626,Alper Boğuşlu,-10.0,76,Samet Aybaba,2005-11-10,0.0,2005-08-15,2005-08-08,,Türkiye,
2005-2006,2005-08-27,Ankaraspor,Rizespor,0.0,0.0,D,1,0.0,1,4,2626,Alper Boğuşlu,-9.0,76,Samet Aybaba,2005-11-10,0.0,2005-08-22,2005-08-15,,Türkiye,
2005-2006,2005-09-10,Ankaraspor,Fenerbahce,1.0,2.0,H,0,-1.0,0,5,2626,Alper Boğuşlu,-8.0,76,Samet Aybaba,2005-11-10,0.0,2005-09-05,2005-08-29,,Türkiye,
2005-2006,2005-09-18,Ankaraspor,Samsunspor,3.0,3.0,D,1,0.0,1,6,2626,Alper Boğuşlu,-7.0,76,Samet Aybaba,2005-11-10,0.0,2005-09-12,2005-09-05,,Türkiye,
2005-2006,2005-09-25,Ankaraspor,Besiktas,2.0,0.0,H,1,2.0,3,7,2626,Alper Boğuşlu,-6.0,76,Samet Aybaba,2005-11-10,0.0,2005-09-19,2005-09-12,,Türkiye,
2005-2006,2005-10-02,Ankaraspor,Kayserispor,1.0,2.0,H,0,-1.0,0,8,2626,Alper Boğuşlu,-5.0,76,Samet Aybaba,2005-11-10,0.0,2005-09-26,2005-09-19,,Türkiye,
2005-2006,2005-10-15,Ankaraspor,Konyaspor,0.0,0.0,D,1,0.0,1,9,2626,Alper Boğuşlu,-4.0,76,Samet Aybaba,2005-11-10,0.0,2005-10-10,2005-10-03,,Türkiye,
2005-2006,2005-10-22,Ankaraspor,Ankaragucu,2.0,3.0,H,0,-1.0,0,10,2626,Alper Boğuşlu,-3.0,76,Samet Aybaba,2005-11-10,0.0,2005-10-17,2005-10-10,,Türkiye,
2005-2006,2005-10-29,Ankaraspor,Malatyaspor,1.0,2.0,A,1,-1.0,0,11,2626,Alper Boğuşlu,-2.0,76,Samet Aybaba,2005-11-10,0.0,2005-10-24,2005-10-17,,Türkiye,
2005-2006,2005-11-05,Ankaraspor,Gaziantepspor,3.0,3.0,D,0,0.0,1,12,2626,Alper Boğuşlu,-1.0,76,Samet Aybaba,2005-11-10,0.0,2005-10-31,2005-10-24,,Türkiye,
2005-2006,2005-11-20,Ankaraspor,Sivasspor,1.0,1.0,D,1,0.0,1,13,789,Rıza Çalımbay,0.0,76,Samet Aybaba,2005-11-10,1.0,2005-11-14,2005-11-07,,Türkiye,40.8
2005-2006,2005-11-26,Ankaraspor,Manisaspor,0.0,1.0,H,0,-1.0,0,14,789,Rıza Çalımbay,1.0,76,Samet Aybaba,2005-11-10,1.0,2005-11-21,2005-11-14,,Türkiye,40.8
2005-2006,2005-12-03,Ankaraspor,Galatasaray,1.0,2.0,A,1,-1.0,0,15,789,Rıza Çalımbay,2.0,76,Samet Aybaba,2005-11-10,1.0,2005-11-28,2005-11-21,,Türkiye,40.8
2005-2006,2005-12-11,Ankaraspor,Trabzonspor,3.0,2.0,A,0,1.0,3,16,789,Rıza Çalımbay,3.0,76,Samet Aybaba,2005-11-10,1.0,2005-12-05,2005-11-28,,Türkiye,40.8
2005-2006,2005-12-18,Ankaraspor,Erciyesspor,1.0,1.0,D,1,0.0,1,17,789,Rıza Çalımbay,4.0,76,Samet Aybaba,2005-11-10,1.0,2005-12-12,2005-12-05,,Türkiye,40.8
2005-2006,2006-01-22,Ankaraspor,Denizlispor,1.0,3.0,A,1,-2.0,0,18,789,Rıza Çalımbay,5.0,76,Samet Aybaba,2005-11-10,1.0,2006-01-16,2006-01-09,,Türkiye,40.8
2005-2006,2006-02-04,Ankaraspor,Diyarbakirspor,3.0,3.0,D,1,0.0,1,19,788,Giray Bulak,6.0,76,Samet Aybaba,2005-11-10,1.0,2006-01-30,2006-01-23,,Türkiye,59.3
2005-2006,2006-02-12,Ankaraspor,Rizespor,1.0,1.0,D,0,0.0,1,20,788,Giray Bulak,7.0,76,Samet Aybaba,2005-11-10,1.0,2006-02-06,2006-01-30,,Türkiye,59.3
2005-2006,2006-02-18,Ankaraspor,Fenerbahce,2.0,1.0,H,1,1.0,3,21,788,Giray Bulak,8.0,76,Samet Aybaba,2005-11-10,1.0,2006-02-13,2006-02-06,,Türkiye,59.3
2005-2006,2006-02-26,Ankaraspor,Samsunspor,1.0,0.0,A,0,1.0,3,22,788,Giray Bulak,9.0,76,Samet Aybaba,2005-11-10,1.0,2006-02-20,2006-02-13,,Türkiye,59.3
2005-2006,2006-03-05,Ankaraspor,Besiktas,0.0,3.0,H,0,-3.0,0,23,788,Giray Bulak,10.0,76,Samet Aybaba,2005-11-10,1.0,2006-02-27,2006-02-20,,Türkiye,59.3
2007-2008,2007-08-11,Ankaraspor,Ankaragucu,1.0,2.0,A,1,-1.0,0,1,1061,Aykut Kocaman,-8.0,73,Aykut Kocaman,2007-10-08,0.0,2007-08-06,2007-07-30,,Türkiye,43.2
2007-2008,2007-08-19,Ankaraspor,Manisaspor,1.0,2.0,H,0,-1.0,0,2,1061,Aykut Kocaman,-7.0,73,Aykut Kocaman,2007-10-08,0.0,2007-08-13,2007-08-06,,Türkiye,43.2
2007-2008,2007-08-26,Ankaraspor,Konyaspor,1.0,1.0,D,1,0.0,1,3,1061,Aykut Kocaman,-6.0,73,Aykut Kocaman,2007-10-08,0.0,2007-08-20,2007-08-13,,Türkiye,43.2
2007-2008,2007-09-02,Ankaraspor,Kasimpasa,1.0,3.0,H,0,-2.0,0,4,1061,Aykut Kocaman,-5.0,73,Aykut Kocaman,2007-10-08,0.0,2007-08-27,2007-08-20,,Türkiye,43.2
2007-2008,2007-09-15,Ankaraspor,Besiktas,0.0,0.0,D,1,0.0,1,5,1061,Aykut Kocaman,-4.0,73,Aykut Kocaman,2007-10-08,0.0,2007-09-10,2007-09-03,,Türkiye,43.2
2007-2008,2007-09-22,Ankaraspor,Kayserispor,1.0,3.0,H,0,-2.0,0,6,1061,Aykut Kocaman,-3.0,73,Aykut Kocaman,2007-10-08,0.0,2007-09-17,2007-09-10,,Türkiye,43.2
2007-2008,2007-09-30,Ankaraspor,Gaziantepspor,0.0,1.0,H,0,-1.0,0,7,1061,Aykut Kocaman,-2.0,73,Aykut Kocaman,2007-10-08,0.0,2007-09-24,2007-09-17,,Türkiye,43.2
2007-2008,2007-10-06,Ankaraspor,Denizlispor,0.0,0.0,D,1,0.0,1,8,1061,Aykut Kocaman,-1.0,73,Aykut Kocaman,2007-10-08,0.0,2007-10-01,2007-09-24,,Türkiye,43.2
2007-2008,2007-10-21,Ankaraspor,Galatasaray,0.0,0.0,D,0,0.0,1,9,801,Hikmet Karaman,0.0,73,Aykut Kocaman,2007-10-08,1.0,2007-10-15,2007-10-08,,Türkiye,63.9
2007-2008,2007-10-27,Ankaraspor,Genclerbirligi,2.0,0.0,H,1,2.0,3,10,801,Hikmet Karaman,1.0,73,Aykut Kocaman,2007-10-08,1.0,2007-10-22,2007-10-15,,Türkiye,63.9
2007-2008,2007-11-02,Ankaraspor,Trabzonspor,1.0,2.0,H,0,-1.0,0,11,801,Hikmet Karaman,2.0,73,Aykut Kocaman,2007-10-08,1.0,2007-10-29,2007-10-22,,Türkiye,63.9
2007-2008,2007-11-10,Ankaraspor,Buyuksehyr,1.0,1.0,D,1,0.0,1,12,801,Hikmet Karaman,3.0,73,Aykut Kocaman,2007-10-08,1.0,2007-11-05,2007-10-29,,Türkiye,63.9
2007-2008,2007-11-24,Ankaraspor,Fenerbahce,2.0,4.0,H,0,-2.0,0,13,801,Hikmet Karaman,4.0,73,Aykut Kocaman,2007-10-08,1.0,2007-11-19,2007-11-12,,Türkiye,63.9
2007-2008,2007-12-02,Ankaraspor,Sivasspor,2.0,0.0,H,1,2.0,3,14,801,Hikmet Karaman,5.0,73,Aykut Kocaman,2007-10-08,1.0,2007-11-26,2007-11-19,,Türkiye,63.9
2007-2008,2007-12-09,Ankaraspor,Oftasspor,0.0,0.0,D,0,0.0,1,15,801,Hikmet Karaman,6.0,73,Aykut Kocaman,2007-10-08,1.0,2007-12-03,2007-11-26,,Türkiye,63.9
2007-2008,2007-12-15,Ankaraspor,Rizespor,1.0,2.0,A,1,-1.0,0,16,801,Hikmet Karaman,7.0,73,Aykut Kocaman,2007-10-08,1.0,2007-12-10,2007-12-03,,Türkiye,63.9
2007-2008,2007-12-23,Ankaraspor,Bursaspor,0.0,0.0,D,0,0.0,1,17,801,Hikmet Karaman,8.0,73,Aykut Kocaman,2007-10-08,1.0,2007-12-17,2007-12-10,,Türkiye,63.9
2007-2008,2008-01-13,Ankaraspor,Ankaragucu,1.0,1.0,D,0,0.0,1,18,801,Hikmet Karaman,9.0,73,Aykut Kocaman,2007-10-08,1.0,2008-01-07,2007-12-31,,Türkiye,63.9
2007-2008,2008-01-20,Ankaraspor,Manisaspor,1.0,0.0,H,1,1.0,3,19,801,Hikmet Karaman,10.0,73,Aykut Kocaman,2007-10-08,1.0,2008-01-14,2008-01-07,,Türkiye,63.9
1994-1995,1994-10-02,Antalya,Altay,1.0,1.0,D,0,0.0,1,7,63332,Adnan Dinçer,-10.0,77,Adnan Dinçer,1994-12-16,0.0,1994-09-26,1994-09-19,,Türkiye,
1994-1995,1994-10-09,Antalya,Zeytinburnu,4.0,0.0,H,1,4.0,3,8,63332,Adnan Dinçer,-9.0,77,Adnan Dinçer,1994-12-16,0.0,1994-10-03,1994-09-26,,Türkiye,
1994-1995,1994-10-16,Antalya,Kayseri,2.0,0.0,H,1,2.0,3,9,63332,Adnan Dinçer,-8.0,77,Adnan Dinçer,1994-12-16,0.0,1994-10-10,1994-10-03,,Türkiye,
1994-1995,1994-10-23,Antalya,Samsunspor,0.0,1.0,H,0,-1.0,0,10,63332,Adnan Dinçer,-7.0,77,Adnan Dinçer,1994-12-16,0.0,1994-10-17,1994-10-10,,Türkiye,
1994-1995,1994-10-30,Antalya,Besiktas,1.0,1.0,D,1,0.0,1,11,63332,Adnan Dinçer,-6.0,77,Adnan Dinçer,1994-12-16,0.0,1994-10-24,1994-10-17,,Türkiye,
1994-1995,1994-11-06,Antalya,Gaziantepspor,0.0,2.0,H,0,-2.0,0,12,63332,Adnan Dinçer,-5.0,77,Adnan Dinçer,1994-12-16,0.0,1994-10-31,1994-10-24,,Türkiye,
1994-1995,1994-11-13,Antalya,Fenerbahce,2.0,1.0,H,1,1.0,3,13,63332,Adnan Dinçer,-4.0,77,Adnan Dinçer,1994-12-16,0.0,1994-11-07,1994-10-31,,Türkiye,
1994-1995,1994-11-20,Antalya,Ankaragucu,2.0,2.0,D,0,0.0,1,14,63332,Adnan Dinçer,-3.0,77,Adnan Dinçer,1994-12-16,0.0,1994-11-14,1994-11-07,,Türkiye,
