season,match_date,team,opponent,gf,ga,FTR,home,goal_diff,points,match_n,trainer_id,manager_name,event_time,change_index,manager_out,fire_date,post,match_week_monday,prev_week_monday,exp_lag1,nationality,age_at_appointment
1996-1997,1996-10-13,Istanbulspor,Trabzonspor,2.0,2.0,D,1,0.0,1,9,2026,Safet Susic,5.0,314,Herbert Neumann,1996-08-31,1.0,1996-10-07,1996-09-30,,Bosnia-Herzegovina,63.2
1996-1997,1996-10-20,Istanbulspor,Altay,2.0,0.0,A,0,2.0,3,10,2026,Safet Susic,6.0,314,Herbert Neumann,1996-08-31,1.0,1996-10-14,1996-10-07,,Bosnia-Herzegovina,63.2
1996-1997,1996-10-27,Istanbulspor,Kocaelispor,0.0,1.0,A,1,-1.0,0,11,2026,Safet Susic,7.0,314,Herbert Neumann,1996-08-31,1.0,1996-10-21,1996-10-14,,Bosnia-Herzegovina,63.2
1996-1997,1996-11-03,Istanbulspor,Galatasaray,1.0,6.0,H,0,-5.0,0,12,2026,Safet Susic,8.0,314,Herbert Neumann,1996-08-31,1.0,1996-10-28,1996-10-21,,Bosnia-Herzegovina,63.2
1996-1997,1996-11-17,Istanbulspor,Fenerbahce,1.0,1.0,D,1,0.0,1,13,2026,Safet Susic,9.0,314,Herbert Neumann,1996-08-31,1.0,1996-11-11,1996-11-04,,Bosnia-Herzegovina,63.2
1996-1997,1996-11-24,Istanbulspor,Besiktas,0.0,3.0,H,0,-3.0,0,14,2026,Safet Susic,10.0,314,Herbert Neumann,1996-08-31,1.0,1996-11-18,1996-11-11,,Bosnia-Herzegovina,63.2
1996-1997,1996-12-01,Istanbulspor,Sariyer,1.0,0.0,A,0,1.0,3,15,2026,Safet Susic,11.0,314,Herbert Neumann,1996-08-31,1.0,1996-11-25,1996-11-18,,Bosnia-Herzegovina,63.2
1996-1997,1996-12-08,Istanbulspor,Zeytinburnu,5.0,1.0,H,1,4.0,3,16,2026,Safet Susic,12.0,314,Herbert Neumann,1996-08-31,1.0,1996-12-02,1996-11-25,,Bosnia-Herzegovina,63.2
1996-1997,1996-12-22,Istanbulspor,Dardanelspor,3.0,1.0,A,0,2.0,3,17,2026,Safet Susic,13.0,314,Herbert Neumann,1996-08-31,1.0,1996-12-16,1996-12-09,,Bosnia-Herzegovina,63.2
1996-1997,1997-01-19,Istanbulspor,Antalyaspor,1.0,2.0,H,0,-1.0,0,18,2026,Safet Susic,14.0,314,Herbert Neumann,1996-08-31,1.0,1997-01-13,1997-01-06,,Bosnia-Herzegovina,63.2
1996-1997,1997-01-26,Istanbulspor,Genclerbirligi,0.0,3.0,A,1,-3.0,0,19,2026,Safet Susic,15.0,314,Herbert Neumann,1996-08-31,1.0,1997-01-20,1997-01-13,,Bosnia-Herzegovina,63.2
1996-1997,1997-02-02,Istanbulspor,Ankaragucu,0.0,0.0,D,0,0.0,1,20,2026,Safet Susic,16.0,314,Herbert Neumann,1996-08-31,1.0,1997-01-27,1997-01-20,,Bosnia-Herzegovina,63.2
1996-1997,1997-02-09,Istanbulspor,Denizlispor,5.0,0.0,H,1,5.0,3,21,2026,Safet Susic,17.0,314,Herbert Neumann,1996-08-31,1.0,1997-02-03,1997-01-27,,Bosnia-Herzegovina,63.2
1996-1997,1997-02-16,Istanbulspor,Bursaspor,2.0,0.0,A,0,2.0,3,22,2026,Safet Susic,18.0,314,Herbert Neumann,1996-08-31,1.0,1997-02-10,1997-02-03,,Bosnia-Herzegovina,63.2
1996-1997,1997-02-23,Istanbulspor,Samsunspor,1.0,1.0,D,1,0.0,1,23,2026,Safet Susic,19.0,314,Herbert Neumann,1996-08-31,1.0,1997-02-17,1997-02-10,,Bosnia-Herzegovina,63.2
1996-1997,1997-03-02,Istanbulspor,Vanspor,1.0,0.0,A,0,1.0,3,24,2026,Safet Susic,20.0,314,Herbert Neumann,1996-08-31,1.0,1997-02-24,1997-02-17,,Bosnia-Herzegovina,63.2
1996-1997,1997-03-09,Istanbulspor,Gaziantepspor,3.0,0.0,H,1,3.0,3,25,2026,Safet Susic,21.0,314,Herbert Neumann,1996-08-31,1.0,1997-03-03,1997-02-24,,Bosnia-Herzegovina,63.2
1996-1997,1997-03-16,Istanbulspor,Trabzonspor,2.0,1.0,A,0,1.0,3,26,2026,Safet Susic,22.0,314,Herbert Neumann,1996-08-31,1.0,1997-03-10,1997-03-03,,Bosnia-Herzegovina,63.2
1996-1997,1997-03-23,Istanbulspor,Altay,5.0,0.0,H,1,5.0,3,27,2026,Safet Susic,23.0,314,Herbert Neumann,1996-08-31,1.0,1997-03-17,1997-03-10,,Bosnia-Herzegovina,63.2
1996-1997,1997-04-06,Istanbulspor,Kocaelispor,1.0,1.0,D,0,0.0,1,28,2026,Safet Susic,24.0,314,Herbert Neumann,1996-08-31,1.0,1997-03-31,1997-03-24,,Bosnia-Herzegovina,63.2
1996-1997,1997-04-13,Istanbulspor,Galatasaray,2.0,3.0,A,1,-1.0,0,29,2026,Safet Susic,25.0,314,Herbert Neumann,1996-08-31,1.0,1997-04-07,1997-03-31,,Bosnia-Herzegovina,63.2
1996-1997,1997-04-20,Istanbulspor,Fenerbahce,0.0,3.0,H,0,-3.0,0,30,2026,Safet Susic,26.0,314,Herbert Neumann,1996-08-31,1.0,1997-04-14,1997-04-07,,Bosnia-Herzegovina,63.2
1996-1997,1997-05-04,Istanbulspor,Besiktas,4.0,3.0,H,1,1.0,3,31,2026,Safet Susic,27.0,314,Herbert Neumann,1996-08-31,1.0,1997-04-28,1997-04-21,,Bosnia-Herzegovina,63.2
1996-1997,1997-05-11,Istanbulspor,Sariyer,2.0,1.0,H,1,1.0,3,32,2026,Safet Susic,28.0,314,Herbert Neumann,1996-08-31,1.0,1997-05-05,1997-04-28,,Bosnia-Herzegovina,63.2
1996-1997,1997-05-18,Istanbulspor,Zeytinburnu,2.0,0.0,A,0,2.0,3,33,2026,Safet Susic,29.0,314,Herbert Neumann,1996-08-31,1.0,1997-05-12,1997-05-05,,Bosnia-Herzegovina,63.2
1996-1997,1997-05-25,Istanbulspor,Dardanelspor,4.0,2.0,H,1,2.0,3,34,2026,Safet Susic,30.0,314,Herbert Neumann,1996-08-31,1.0,1997-05-19,1997-05-12,,Bosnia-Herzegovina,63.2
1997-1998,1997-08-03,Istanbulspor,Dardanelspor,1.0,1.0,D,0,0.0,1,1,2026,Safet Susic,,-1,,,,1997-07-28,1997-07-21,,Bosnia-Herzegovina,63.2
1997-1998,1997-08-10,Istanbulspor,Karabukspor,2.0,1.0,H,1,1.0,3,2,2026,Safet Susic,,-1,,,,1997-08-04,1997-07-28,,Bosnia-Herzegovina,63.2
1997-1998,1997-08-24,Istanbulspor,Ankaragucu,5.0,0.0,A,0,5.0,3,3,2026,Safet Susic,,-1,,,,1997-08-18,1997-08-11,,Bosnia-Herzegovina,63.2
1997-1998,1997-08-31,Istanbulspor,Bursaspor,1.0,1.0,D,1,0.0,1,4,2026,Safet Susic,,-1,,,,1997-08-25,1997-08-18,,Bosnia-Herzegovina,63.2
1997-1998,1997-09-07,Istanbulspor,Kocaelispor,0.0,3.0,H,0,-3.0,0,5,2026,Safet Susic,,-1,,,,1997-09-01,1997-08-25,,Bosnia-Herzegovina,63.2
1997-1998,1997-09-14,Istanbulspor,Vanspor,6.0,3.0,H,1,3.0,3,6,2026,Safet Susic,,-1,,,,1997-09-08,1997-09-01,,Bosnia-Herzegovina,63.2
1997-1998,1997-09-21,Istanbulspor,Fenerbahce,0.0,3.0,H,0,-3.0,0,7,2026,Safet Susic,,-1,,,,1997-09-15,1997-09-08,,Bosnia-Herzegovina,63.2
1997-1998,1997-09-28,Istanbulspor,Antalyaspor,5.0,2.0,H,1,3.0,3,8,2026,Safet Susic,,-1,,,,1997-09-22,1997-09-15,,Bosnia-Herzegovina,63.2
1997-1998,1997-10-05,Istanbulspor,Besiktas,0.0,0.0,D,0,0.0,1,9,2026,Safet Susic,,-1,,,,1997-09-29,1997-09-22,,Bosnia-Herzegovina,63.2
1997-1998,1997-10-19,Istanbulspor,Sekerspor,4.0,1.0,H,1,3.0,3,10,2026,Safet Susic,,-1,,,,1997-10-13,1997-10-06,,Bosnia-Herzegovina,63.2
1997-1998,1997-11-02,Istanbulspor,Genclerbirligi,0.0,1.0,H,0,-1.0,0,11,2026,Safet Susic,,-1,,,,1997-10-27,1997-10-20,,Bosnia-Herzegovina,63.2
1997-1998,1997-11-09,Istanbulspor,Gaziantepspor,4.0,1.0,H,1,3.0,3,12,2026,Safet Susic,,-1,,,,1997-11-03,1997-10-27,,Bosnia-Herzegovina,63.2
1997-1998,1997-11-16,Istanbulspor,Samsunspor,0.0,0.0,D,0,0.0,1,13,2026,Safet Susic,,-1,,,,1997-11-10,1997-11-03,,Bosnia-Herzegovina,63.2
1997-1998,1997-11-23,Istanbulspor,Trabzonspor,0.0,0.0,D,1,0.0,1,14,2026,Safet Susic,,-1,,,,1997-11-17,1997-11-10,,Bosnia-Herzegovina,63.2
1997-1998,1997-12-07,Istanbulspor,Altay,3.0,1.0,A,0,2.0,3,15,2026,Safet Susic,,-1,,,,1997-12-01,1997-11-24,,Bosnia-Herzegovina,63.2
1997-1998,1997-12-14,Istanbulspor,Galatasaray,2.0,1.0,H,1,1.0,3,16,2026,Safet Susic,,-1,,,,1997-12-08,1997-12-01,,Bosnia-Herzegovina,63.2
1997-1998,1997-12-21,Istanbulspor,Kayseri,0.0,0.0,D,0,0.0,1,17,2026,Safet Susic,,-1,,,,1997-12-15,1997-12-08,,Bosnia-Herzegovina,63.2
1997-1998,1998-01-18,Istanbulspor,Dardanelspor,3.0,1.0,H,1,2.0,3,18,2026,Safet Susic,,-1,,,,1998-01-12,1998-01-05,,Bosnia-Herzegovina,63.2
1997-1998,1998-01-25,Istanbulspor,Karabukspor,1.0,0.0,A,0,1.0,3,19,2026,Safet Susic,,-1,,,,1998-01-19,1998-01-12,,Bosnia-Herzegovina,63.2
1997-1998,1998-02-01,Istanbulspor,Ankaragucu,1.0,1.0,D,1,0.0,1,20,2026,Safet Susic,,-1,,,,1998-01-26,1998-01-19,,Bosnia-Herzegovina,63.2
1997-1998,1998-02-08,Istanbulspor,Bursaspor,1.0,1.0,D,0,0.0,1,21,2026,Safet Susic,,-1,,,,1998-02-02,1998-01-26,,Bosnia-Herzegovina,63.2
1997-1998,1998-02-15,Istanbulspor,Kocaelispor,0.0,1.0,A,1,-1.0,0,22,2026,Safet Susic,,-1,,,,1998-02-09,1998-02-02,,Bosnia-Herzegovina,63.2
1997-1998,1998-02-22,Istanbulspor,Vanspor,1.0,1.0,D,0,0.0,1,23,2026,Safet Susic,,-1,,,,1998-02-16,1998-02-09,,Bosnia-Herzegovina,63.2
1997-1998,1998-03-01,Istanbulspor,Fenerbahce,0.0,1.0,A,1,-1.0,0,24,2026,Safet Susic,,-1,,,,1998-02-23,1998-02-16,,Bosnia-Herzegovina,63.2
1997-1998,1998-03-08,Istanbulspor,Antalyaspor,3.0,1.0,A,0,2.0,3,25,2026,Safet Susic,,-1,,,,1998-03-02,1998-02-23,,Bosnia-Herzegovina,63.2
1997-1998,1998-03-15,Istanbulspor,Besiktas,1.0,2.0,A,1,-1.0,0,26,2026,Safet Susic,,-1,,,,1998-03-09,1998-03-02,,Bosnia-Herzegovina,63.2
1997-1998,1998-03-22,Istanbulspor,Sekerspor,2.0,0.0,A,0,2.0,3,27,2026,Safet Susic,,-1,,,,1998-03-16,1998-03-09,,Bosnia-Herzegovina,63.2
1997-1998,1998-03-28,Istanbulspor,Genclerbirligi,3.0,3.0,D,1,0.0,1,28,2026,Safet Susic,,-1,,,,1998-03-23,1998-03-16,,Bosnia-Herzegovina,63.2
1997-1998,1998-04-05,Istanbulspor,Gaziantepspor,0.0,0.0,D,0,0.0,1,29,2026,Safet Susic,,-1,,,,1998-03-30,1998-03-23,,Bosnia-Herzegovina,63.2
1997-1998,1998-04-10,Istanbulspor,Samsunspor,4.0,2.0,H,1,2.0,3,30,2026,Safet Susic,,-1,,,,1998-04-06,1998-03-30,,Bosnia-Herzegovina,63.2
1997-1998,1998-04-18,Istanbulspor,Trabzonspor,3.0,0.0,A,0,3.0,3,31,2026,Safet Susic,,-1,,,,1998-04-13,1998-04-06,,Bosnia-Herzegovina,63.2
1997-1998,1998-04-25,Istanbulspor,Altay,2.0,2.0,D,1,0.0,1,32,2026,Safet Susic,,-1,,,,1998-04-20,1998-04-13,,Bosnia-Herzegovina,63.2
1997-1998,1998-05-03,Istanbulspor,Galatasaray,1.0,4.0,H,0,-3.0,0,33,2026,Safet Susic,,-1,,,,1998-04-27,1998-04-20,,Bosnia-Herzegovina,63.2
1997-1998,1998-05-10,Istanbulspor,Kayseri,1.0,3.0,A,1,-2.0,0,34,2026,Safet Susic,,-1,,,,1998-05-04,1998-04-27,,Bosnia-Herzegovina,63.2
1998-1999,1998-08-08,Istanbulspor,Adanaspor,1.0,0.0,A,0,1.0,3,1,2026,Safet Susic,,-1,,,,1998-08-03,1998-07-27,,Bosnia-Herzegovina,63.2
1998-1999,1998-08-16,Istanbulspor,Samsunspor,2.0,1.0,H,1,1.0,3,2,2026,Safet Susic,,-1,,,,1998-08-10,1998-08-03,,Bosnia-Herzegovina,63.2
1998-1999,1998-08-22,Istanbulspor,Karabukspor,3.0,0.0,H,1,3.0,3,3,2026,Safet Susic,,-1,,,,1998-08-17,1998-08-10,,Bosnia-Herzegovina,63.2
1998-1999,1998-08-29,Istanbulspor,Galatasaray,1.0,4.0,A,1,-3.0,0,4,2026,Safet Susic,,-1,,,,1998-08-24,1998-08-17,,Bosnia-Herzegovina,63.2
1998-1999,1998-09-11,Istanbulspor,Trabzonspor,0.0,0.0,D,0,0.0,1,5,2026,Safet Susic,,-1,,,,1998-09-07,1998-08-31,,Bosnia-Herzegovina,63.2
1998-1999,1998-09-19,Istanbulspor,Sakaryaspor,4.0,0.0,H,1,4.0,3,6,2026,Safet Susic,,-1,,,,1998-09-14,1998-09-07,,Bosnia-Herzegovina,63.2
1998-1999,1998-09-25,Istanbulspor,Besiktas,1.0,2.0,H,0,-1.0,0,7,2026,Safet Susic,,-1,,,,1998-09-21,1998-09-14,,Bosnia-Herzegovina,63.2
1998-1999,1998-10-18,Istanbulspor,Ankaragucu,1.0,4.0,A,1,-3.0,0,8,2026,Safet Susic,,-1,,,,1998-10-12,1998-10-05,,Bosnia-Herzegovina,63.2
1998-1999,1998-10-24,Istanbulspor,Antalyaspor,3.0,2.0,A,0,1.0,3,9,2026,Safet Susic,,-1,,,,1998-10-19,1998-10-12,,Bosnia-Herzegovina,63.2
1998-1999,1998-10-31,Istanbulspor,Gaziantepspor,0.0,0.0,D,1,0.0,1,10,2026,Safet Susic,,-1,,,,1998-10-26,1998-10-19,,Bosnia-Herzegovina,63.2
1998-1999,1998-11-08,Istanbulspor,Altay,1.0,2.0,H,0,-1.0,0,11,2026,Safet Susic,,-1,,,,1998-11-02,1998-10-26,,Bosnia-Herzegovina,63.2
1998-1999,1998-11-15,Istanbulspor,Bursaspor,2.0,3.0,A,1,-1.0,0,12,2026,Safet Susic,,-1,,,,1998-11-09,1998-11-02,,Bosnia-Herzegovina,63.2
1998-1999,1998-11-21,Istanbulspor,Kocaelispor,1.0,0.0,A,0,1.0,3,13,2026,Safet Susic,,-1,,,,1998-11-16,1998-11-09,,Bosnia-Herzegovina,63.2
1998-1999,1998-11-28,Istanbulspor,Dardanelspor,1.0,1.0,D,1,0.0,1,14,2026,Safet Susic,,-1,,,,1998-11-23,1998-11-16,,Bosnia-Herzegovina,63.2
1998-1999,1998-12-05,Istanbulspor,Erzurum,4.0,2.0,A,0,2.0,3,15,2026,Safet Susic,,-1,,,,1998-11-30,1998-11-23,,Bosnia-Herzegovina,63.2
1998-1999,1998-12-13,Istanbulspor,Fenerbahce,0.0,2.0,H,0,-2.0,0,16,2026,Safet Susic,,-1,,,,1998-12-07,1998-11-30,,Bosnia-Herzegovina,63.2
1998-1999,1998-12-20,Istanbulspor,Genclerbirligi,0.0,0.0,D,1,0.0,1,17,2026,Safet Susic,,-1,,,,1998-12-14,1998-12-07,,Bosnia-Herzegovina,63.2
1998-1999,1999-01-31,Istanbulspor,Adanaspor,6.0,0.0,H,1,6.0,3,18,2026,Safet Susic,,-1,,,,1999-01-25,1999-01-18,,Bosnia-Herzegovina,63.2
1998-1999,1999-02-07,Istanbulspor,Samsunspor,1.0,0.0,A,0,1.0,3,19,2026,Safet Susic,,-1,,,,1999-02-01,1999-01-25,,Bosnia-Herzegovina,63.2
1998-1999,1999-02-13,Istanbulspor,Karabukspor,2.0,2.0,D,0,0.0,1,20,2026,Safet Susic,,-1,,,,1999-02-08,1999-02-01,,Bosnia-Herzegovina,63.2
1998-1999,1999-02-21,Istanbulspor,Galatasaray,3.0,3.0,D,0,0.0,1,21,2026,Safet Susic,,-1,,,,1999-02-15,1999-02-08,,Bosnia-Herzegovina,63.2
1998-1999,1999-02-27,Istanbulspor,Trabzonspor,0.0,0.0,D,1,0.0,1,22,2026,Safet Susic,,-1,,,,1999-02-22,1999-02-15,,Bosnia-Herzegovina,63.2
1998-1999,1999-03-06,Istanbulspor,Sakaryaspor,0.0,3.0,H,0,-3.0,0,23,2026,Safet Susic,,-1,,,,1999-03-01,1999-02-22,,Bosnia-Herzegovina,63.2
1998-1999,1999-03-14,Istanbulspor,Besiktas,0.0,2.0,A,1,-2.0,0,24,2026,Safet Susic,,-1,,,,1999-03-08,1999-03-01,,Bosnia-Herzegovina,63.2
1998-1999,1999-03-20,Istanbulspor,Ankaragucu,0.0,5.0,H,0,-5.0,0,25,2026,Safet Susic,,-1,,,,1999-03-15,1999-03-08,,Bosnia-Herzegovina,63.2
1998-1999,1999-04-03,Istanbulspor,Antalyaspor,0.0,1.0,A,1,-1.0,0,26,2026,Safet Susic,,-1,,,,1999-03-29,1999-03-22,,Bosnia-Herzegovina,63.2
1998-1999,1999-04-11,Istanbulspor,Gaziantepspor,1.0,2.0,H,0,-1.0,0,27,2026,Safet Susic,,-1,,,,1999-04-05,1999-03-29,,Bosnia-Herzegovina,63.2
1998-1999,1999-04-17,Istanbulspor,Altay,3.0,0.0,H,1,3.0,3,28,2026,Safet Susic,,-1,,,,1999-04-12,1999-04-05,,Bosnia-Herzegovina,63.2
1998-1999,1999-04-25,Istanbulspor,Bursaspor,0.0,2.0,H,0,-2.0,0,29,2026,Safet Susic,,-1,,,,1999-04-19,1999-04-12,,Bosnia-Herzegovina,63.2
1998-1999,1999-05-02,Istanbulspor,Kocaelispor,2.0,1.0,H,1,1.0,3,30,2026,Safet Susic,,-1,,,,1999-04-26,1999-04-19,,Bosnia-Herzegovina,63.2
1998-1999,1999-05-09,Istanbulspor,Dardanelspor,1.0,5.0,H,0,-4.0,0,31,2026,Safet Susic,,-1,,,,1999-05-03,1999-04-26,,Bosnia-Herzegovina,63.2
1998-1999,1999-05-16,Istanbulspor,Erzurum,0.0,2.0,A,1,-2.0,0,32,2026,Safet Susic,,-1,,,,1999-05-10,1999-05-03,,Bosnia-Herzegovina,63.2
1998-1999,1999-05-23,Istanbulspor,Fenerbahce,1.0,2.0,A,1,-1.0,0,33,2026,Safet Susic,,-1,,,,1999-05-17,1999-05-10,,Bosnia-Herzegovina,63.2
1998-1999,1999-05-29,Istanbulspor,Genclerbirligi,3.0,2.0,A,0,1.0,3,34,2026,Safet Susic,,-1,,,,1999-05-24,1999-05-17,,Bosnia-Herzegovina,63.2
1999-2000,1999-08-08,Istanbulspor,Antalyaspor,3.0,0.0,A,0,3.0,3,1,795,Ziya Doğan,-27.0,313,Ziya Doğan,2000-04-04,0.0,1999-08-02,1999-07-26,,Türkiye,38.4
1999-2000,1999-08-14,Istanbulspor,Bursaspor,1.0,0.0,H,1,1.0,3,2,795,Ziya Doğan,-26.0,313,Ziya Doğan,2000-04-04,0.0,1999-08-09,1999-08-02,,Türkiye,38.4
1999-2000,1999-09-12,Istanbulspor,Goztep,0.0,2.0,H,0,-2.0,0,3,795,Ziya Doğan,-25.0,313,Ziya Doğan,2000-04-04,0.0,1999-09-06,1999-08-30,,Türkiye,38.4
1999-2000,1999-09-19,Istanbulspor,Fenerbahce,1.0,4.0,A,1,-3.0,0,4,795,Ziya Doğan,-24.0,313,Ziya Doğan,2000-04-04,0.0,1999-09-13,1999-09-06,,Türkiye,38.4
1999-2000,1999-09-26,Istanbulspor,Erzurumspor,0.0,0.0,D,0,0.0,1,5,795,Ziya Doğan,-23.0,313,Ziya Doğan,2000-04-04,0.0,1999-09-20,1999-09-13,,Türkiye,38.4
1999-2000,1999-10-17,Istanbulspor,Genclerbirligi,3.0,1.0,H,1,2.0,3,6,795,Ziya Doğan,-22.0,313,Ziya Doğan,2000-04-04,0.0,1999-10-11,1999-10-04,,Türkiye,38.4
1999-2000,1999-10-23,Istanbulspor,Besiktas,0.0,3.0,H,0,-3.0,0,7,795,Ziya Doğan,-21.0,313,Ziya Doğan,2000-04-04,0.0,1999-10-18,1999-10-11,,Türkiye,38.4
1999-2000,1999-10-31,Istanbulspor,Denizlispor,1.0,1.0,D,1,0.0,1,8,795,Ziya Doğan,-20.0,313,Ziya Doğan,2000-04-04,0.0,1999-10-25,1999-10-18,,Türkiye,38.4
1999-2000,1999-11-21,Istanbulspor,Vanspor,1.0,1.0,D,0,0.0,1,9,795,Ziya Doğan,-19.0,313,Ziya Doğan,2000-04-04,0.0,1999-11-15,1999-11-08,,Türkiye,38.4
1999-2000,1999-11-28,Istanbulspor,Kocaelispor,4.0,1.0,H,1,3.0,3,10,795,Ziya Doğan,-18.0,313,Ziya Doğan,2000-04-04,0.0,1999-11-22,1999-11-15,,Türkiye,38.4
1999-2000,1999-12-05,Istanbulspor,Altay,0.0,0.0,D,0,0.0,1,11,795,Ziya Doğan,-17.0,313,Ziya Doğan,2000-04-04,0.0,1999-11-29,1999-11-22,,Türkiye,38.4
1999-2000,1999-12-11,Istanbulspor,Samsunspor,0.0,1.0,A,1,-1.0,0,12,795,Ziya Doğan,-16.0,313,Ziya Doğan,2000-04-04,0.0,1999-12-06,1999-11-29,,Türkiye,38.4
1999-2000,1999-12-19,Istanbulspor,Gaziantepspor,1.0,1.0,D,1,0.0,1,13,795,Ziya Doğan,-15.0,313,Ziya Doğan,2000-04-04,0.0,1999-12-13,1999-12-06,,Türkiye,38.4
1999-2000,1999-12-26,Istanbulspor,Trabzonspor,1.0,1.0,D,0,0.0,1,14,795,Ziya Doğan,-14.0,313,Ziya Doğan,2000-04-04,0.0,1999-12-20,1999-12-13,,Türkiye,38.4
1999-2000,2000-01-09,Istanbulspor,Ankaragucu,2.0,6.0,A,1,-4.0,0,15,795,Ziya Doğan,-13.0,313,Ziya Doğan,2000-04-04,0.0,2000-01-03,1999-12-27,,Türkiye,38.4
1999-2000,2000-01-16,Istanbulspor,Adanaspor,1.0,2.0,H,0,-1.0,0,16,795,Ziya Doğan,-12.0,313,Ziya Doğan,2000-04-04,0.0,2000-01-10,2000-01-03,,Türkiye,38.4
1999-2000,2000-01-23,Istanbulspor,Galatasaray,0.0,0.0,D,1,0.0,1,17,795,Ziya Doğan,-11.0,313,Ziya Doğan,2000-04-04,0.0,2000-01-17,2000-01-10,,Türkiye,38.4
1999-2000,2000-01-29,Istanbulspor,Antalyaspor,0.0,0.0,D,1,0.0,1,18,795,Ziya Doğan,-10.0,313,Ziya Doğan,2000-04-04,0.0,2000-01-24,2000-01-17,,Türkiye,38.4
1999-2000,2000-02-05,Istanbulspor,Bursaspor,0.0,1.0,H,0,-1.0,0,19,795,Ziya Doğan,-9.0,313,Ziya Doğan,2000-04-04,0.0,2000-01-31,2000-01-24,,Türkiye,38.4
1999-2000,2000-02-13,Istanbulspor,Goztep,3.0,0.0,H,1,3.0,3,20,795,Ziya Doğan,-8.0,313,Ziya Doğan,2000-04-04,0.0,2000-02-07,2000-01-31,,Türkiye,38.4
1999-2000,2000-02-19,Istanbulspor,Fenerbahce,0.0,1.0,H,0,-1.0,0,21,795,Ziya Doğan,-7.0,313,Ziya Doğan,2000-04-04,0.0,2000-02-14,2000-02-07,,Türkiye,38.4
1999-2000,2000-02-27,Istanbulspor,Erzurumspor,1.0,1.0,D,1,0.0,1,22,795,Ziya Doğan,-6.0,313,Ziya Doğan,2000-04-04,0.0,2000-02-21,2000-02-14,,Türkiye,38.4
1999-2000,2000-03-04,Istanbulspor,Genclerbirligi,1.0,1.0,D,0,0.0,1,23,795,Ziya Doğan,-5.0,313,Ziya Doğan,2000-04-04,0.0,2000-02-28,2000-02-21,,Türkiye,38.4
1999-2000,2000-03-12,Istanbulspor,Besiktas,0.0,2.0,A,1,-2.0,0,24,795,Ziya Doğan,-4.0,313,Ziya Doğan,2000-04-04,0.0,2000-03-06,2000-02-28,,Türkiye,38.4
1999-2000,2000-03-19,Istanbulspor,Denizlispor,1.0,3.0,H,0,-2.0,0,25,795,Ziya Doğan,-3.0,313,Ziya Doğan,2000-04-04,0.0,2000-03-13,2000-03-06,,Türkiye,38.4
1999-2000,2000-03-25,Istanbulspor,Vanspor,0.0,0.0,D,1,0.0,1,26,795,Ziya Doğan,-2.0,313,Ziya Doğan,2000-04-04,0.0,2000-03-20,2000-03-13,,Türkiye,38.4
1999-2000,2000-04-02,Istanbulspor,Kocaelispor,1.0,2.0,H,0,-1.0,0,27,795,Ziya Doğan,-1.0,313,Ziya Doğan,2000-04-04,0.0,2000-03-27,2000-03-20,,Türkiye,38.4
1999-2000,2000-04-08,Istanbulspor,Altay,1.0,0.0,H,1,1.0,3,28,1061,Aykut Kocaman,0.0,313,Ziya Doğan,2000-04-04,1.0,2000-04-03,2000-03-27,,Türkiye,43.2
1999-2000,2000-04-16,Istanbulspor,Samsunspor,0.0,1.0,H,0,-1.0,0,29,1061,Aykut Kocaman,1.0,313,Ziya Doğan,2000-04-04,1.0,2000-04-10,2000-04-03,,Türkiye,43.2
1999-2000,2000-04-23,Istanbulspor,Gaziantepspor,0.0,1.0,H,0,-1.0,0,30,1061,Aykut Kocaman,2.0,313,Ziya Doğan,2000-04-04,1.0,2000-04-17,2000-04-10,,Türkiye,43.2
1999-2000,2000-04-29,Istanbulspor,Trabzonspor,5.0,1.0,H,1,4.0,3,31,1061,Aykut Kocaman,3.0,313,Ziya Doğan,2000-04-04,1.0,2000-04-24,2000-04-17,,Türkiye,43.2
1999-2000,2000-05-07,Istanbulspor,Ankaragucu,2.0,2.0,D,0,0.0,1,32,1061,Aykut Kocaman,4.0,313,Ziya Doğan,2000-04-04,1.0,2000-05-01,2000-04-24,,Türkiye,43.2
1999-2000,2000-05-12,Istanbulspor,Adanaspor,3.0,2.0,H,1,1.0,3,33,1061,Aykut Kocaman,5.0,313,Ziya Doğan,2000-04-04,1.0,2000-05-08,2000-05-01,,Türkiye,43.2
1999-2000,2000-05-21,Istanbulspor,Galatasaray,1.0,1.0,D,0,0.0,1,34,1061,Aykut Kocaman,6.0,313,Ziya Doğan,2000-04-04,1.0,2000-05-15,2000-05-08,,Türkiye,43.2
2000-2001,2000-08-13,Istanbulspor,Adanaspor,1.0,6.0,A,1,-5.0,0,1,10484,Metin Türel,,-1,,,,2000-08-07,2000-07-31,,Türkiye,59.4
2000-2001,2000-08-20,Istanbulspor,Fenerbahce,0.0,2.0,H,0,-2.0,0,2,10484,Metin Türel,,-1,,,,2000-08-14,2000-08-07,,Türkiye,59.4
2000-2001,2000-08-27,Istanbulspor,Ankaragucu,0.0,2.0,A,1,-2.0,0,3,10484,Metin Türel,,-1,,,,2000-08-21,2000-08-14,,Türkiye,59.4
2000-2001,2000-09-10,Istanbulspor,Gaziantepspor,0.0,0.0,D,0,0.0,1,4,10484,Metin Türel,,-1,,,,2000-09-04,2000-08-28,,Türkiye,59.4
